Madame de Flaix			merveilles17_i_pieguignard1668_001	pers127
Madame la Duchesse de Foix			merveilles17_i_pieguignard1668_001	pers128
Madame de Brancas			merveilles17_i_pieguignard1668_001	pers129
Madame de Froulay			merveilles17_i_pieguignard1668_001	pers130
Madame la Duchesse de Navailles			merveilles17_i_pieguignard1668_001	pers131
Mademoiselle d’Ardennes			merveilles17_i_pieguignard1668_001	pers132
Mademoiselle de Cologon			merveilles17_i_pieguignard1668_001	pers133
Madame de Crussol			merveilles17_i_pieguignard1668_001	pers134
Madame de Montauzier			merveilles17_i_pieguignard1668_001	pers135
MADAME			merveilles17_i_pieguignard1668_001	pers136
Madame la Princesse Benedicte			merveilles17_i_pieguignard1668_001	pers137
Madame la Duchesse			merveilles17_i_pieguignard1668_001	pers138
Madame de Rouvroy			merveilles17_i_pieguignard1668_001	pers139
Mademoiselle de la Mothe			merveilles17_i_pieguignard1668_001	pers140
Madame de Marsé			merveilles17_i_pieguignard1668_001	pers141
Mademoiselle de la Valliere			merveilles17_i_pieguignard1668_001	pers142
Mademoiselle d’Artigny			merveilles17_i_pieguignard1668_001	pers143
Mademoiselle du Bellay			merveilles17_i_pieguignard1668_001	pers144
Mademoiselle de Dampierre			merveilles17_i_pieguignard1668_001	pers145
Mademoiselle de Fiennes			merveilles17_i_pieguignard1668_001	pers146
leurs Majestez			merveilles17_i_pieguignard1668_001	pers147
leurs Majestez			merveilles17_i_pieguignard1668_001	pers148
la Reyne			merveilles17_i_pieguignard1668_001	pers149
sa Majesté			merveilles17_i_pieguignard1668_001	pers150
Le Roy			merveilles17_i_pieguignard1668_001	pers151
Mademoiselle Hilaire			merveilles17_i_pieguignard1668_001	pers152
Musiciens			merveilles17_i_pieguignard1668_001	pers153
le Sieur de Moliere			merveilles17_i_pieguignard1668_001	pers154
les Sieurs Estival			merveilles17_i_pieguignard1668_001	pers155
Don			merveilles17_i_pieguignard1668_001	pers156
Blondel			merveilles17_i_pieguignard1668_001	pers157
Roy			merveilles17_i_pieguignard1668_001	pers158
les Violons			merveilles17_i_pieguignard1668_001	pers159
les sieurs Paysan			merveilles17_i_pieguignard1668_001	pers160
Chicanneau			merveilles17_i_pieguignard1668_001	pers161
Noblet			merveilles17_i_pieguignard1668_001	pers162
Pesan			merveilles17_i_pieguignard1668_001	pers163
Bonard			merveilles17_i_pieguignard1668_001	pers164
la Pierre			merveilles17_i_pieguignard1668_001	pers165
le sieur de Moliere			merveilles17_i_pieguignard1668_001	pers166
Mr. Mançeau			merveilles17_i_pieguignard1668_001	pers167
les Sieurs Chicanneau			merveilles17_i_pieguignard1668_001	pers168
Baltazard			merveilles17_i_pieguignard1668_001	pers169
Noblet			merveilles17_i_pieguignard1668_001	pers170
Bonard			merveilles17_i_pieguignard1668_001	pers171
Magny			merveilles17_i_pieguignard1668_001	pers172
la Pierre			merveilles17_i_pieguignard1668_001	pers173
Roy			merveilles17_i_pieguignard1668_001	pers174
les Violons			merveilles17_i_pieguignard1668_001	pers175
les Sieurs le Gros			merveilles17_i_pieguignard1668_001	pers176
Estival			merveilles17_i_pieguignard1668_001	pers177
Don			merveilles17_i_pieguignard1668_001	pers178
Blondel			merveilles17_i_pieguignard1668_001	pers179
Mademoiselle de la Barre			merveilles17_i_pieguignard1668_001	pers180
Mademoiselle Hilaire			merveilles17_i_pieguignard1668_001	pers181
Trente Violons			merveilles17_i_pieguignard1668_001	pers182
six autres concertans			merveilles17_i_pieguignard1668_001	pers183
les Sieurs d’Anglebert			merveilles17_i_pieguignard1668_001	pers184
Richard			merveilles17_i_pieguignard1668_001	pers185
Itier			merveilles17_i_pieguignard1668_001	pers186
la Barre le cadet			merveilles17_i_pieguignard1668_001	pers187
Tissin			merveilles17_i_pieguignard1668_001	pers188
le Moine			merveilles17_i_pieguignard1668_001	pers189
les Sieurs Chicanneau			merveilles17_i_pieguignard1668_001	pers190
du Pron			merveilles17_i_pieguignard1668_001	pers191
Noblet			merveilles17_i_pieguignard1668_001	pers192
la Pierre			merveilles17_i_pieguignard1668_001	pers193
les Sieurs Baltazard			merveilles17_i_pieguignard1668_001	pers194
Magny			merveilles17_i_pieguignard1668_001	pers195
Arnald			merveilles17_i_pieguignard1668_001	pers196
Bonard			merveilles17_i_pieguignard1668_001	pers197
Leurs Majestez			merveilles17_i_pieguignard1668_001	pers198
Violons			merveilles17_i_pieguignard1668_001	pers199
Trompettes			merveilles17_i_pieguignard1668_001	pers200
Tymbaliers			merveilles17_i_pieguignard1668_001	pers201
la Reine Mere			merveilles17_i_pieguignard1668_001	pers202
Vne Reine			merveilles17_i_pieguignard1668_001	pers203
cette Reyne			merveilles17_i_pieguignard1668_001	pers204
cette Reyne			merveilles17_i_pieguignard1668_001	pers205
Mademoiselle du Parc			merveilles17_i_pieguignard1668_001	pers206
Mademoiselle de Brie			merveilles17_i_pieguignard1668_001	pers207
Mademoiselle Moliere			merveilles17_i_pieguignard1668_001	pers208
des Violons			merveilles17_i_pieguignard1668_001	pers209
Les sieurs Manceau			merveilles17_i_pieguignard1668_001	pers210
Vagnard			merveilles17_i_pieguignard1668_001	pers211
Pesan			merveilles17_i_pieguignard1668_001	pers212
Joubert			merveilles17_i_pieguignard1668_001	pers213
Les deux petits Des-Airs			merveilles17_i_pieguignard1668_001	pers214
le petit Vagnard			merveilles17_i_pieguignard1668_001	pers215
le petit Tutin			merveilles17_i_pieguignard1668_001	pers216
Messieurs d’Heureux			merveilles17_i_pieguignard1668_001	pers217
Beauchamp			merveilles17_i_pieguignard1668_001	pers218
Molier			merveilles17_i_pieguignard1668_001	pers219
la Marre			merveilles17_i_pieguignard1668_001	pers220
les sieurs le Chantre			merveilles17_i_pieguignard1668_001	pers221
de Gan			merveilles17_i_pieguignard1668_001	pers222
Du Pron			merveilles17_i_pieguignard1668_001	pers223
Mercier			merveilles17_i_pieguignard1668_001	pers224
Monsieur de Souville			merveilles17_i_pieguignard1668_001	pers225
les Sieurs Raynald			merveilles17_i_pieguignard1668_001	pers226
Des-Airs l’aisné			merveilles17_i_pieguignard1668_001	pers227
Des-Airs le second			merveilles17_i_pieguignard1668_001	pers228
de Lorge			merveilles17_i_pieguignard1668_001	pers229
Balthasard			merveilles17_i_pieguignard1668_001	pers230
Les Sieurs Chicanneau			merveilles17_i_pieguignard1668_001	pers231
Noblet, Arnald			merveilles17_i_pieguignard1668_001	pers232
Desbrosses			merveilles17_i_pieguignard1668_001	pers233
Desonets			merveilles17_i_pieguignard1668_001	pers234
la Pierre			merveilles17_i_pieguignard1668_001	pers235
Les sieurs S. André			merveilles17_i_pieguignard1668_001	pers236
Magny			merveilles17_i_pieguignard1668_001	pers237
Les sieurs Turin			merveilles17_i_pieguignard1668_001	pers238
La Brodiere			merveilles17_i_pieguignard1668_001	pers239
Pesan			merveilles17_i_pieguignard1668_001	pers240
Bureau			merveilles17_i_pieguignard1668_001	pers241
Mademoiselle du Parc			merveilles17_i_pieguignard1668_001	pers242
M. de Lorge			merveilles17_i_pieguignard1668_001	pers243
M. Beauchamp			merveilles17_i_pieguignard1668_001	pers244
Messieurs d’Heureux			merveilles17_i_pieguignard1668_001	pers245
Raynal			merveilles17_i_pieguignard1668_001	pers246
du Pron			merveilles17_i_pieguignard1668_001	pers247
Desbrosses			merveilles17_i_pieguignard1668_001	pers248
Messieurs, la Marre			merveilles17_i_pieguignard1668_001	pers249
le Chantre			merveilles17_i_pieguignard1668_001	pers250
de Gan			merveilles17_i_pieguignard1668_001	pers251
Mercier			merveilles17_i_pieguignard1668_001	pers252
Roy			merveilles17_i_pieguignard1668_001	pers253
Sa Majesté			merveilles17_i_pieguignard1668_001	pers254
Le Roy			merveilles17_i_pieguignard1668_001	pers255
Les Ducs de S.Aignan			merveilles17_i_pieguignard1668_001	pers256
de Noailles			merveilles17_i_pieguignard1668_001	pers257
Roy			merveilles17_i_pieguignard1668_001	pers258
la Reyne			merveilles17_i_pieguignard1668_001	pers259
le Roy			merveilles17_i_pieguignard1668_001	pers260
le Marquis de Coaslin			merveilles17_i_pieguignard1668_001	pers261
le Marquis de Soyecourt			merveilles17_i_pieguignard1668_001	pers262
le Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers263
le Marquis de Soyecourt			merveilles17_i_pieguignard1668_001	pers264
le Maréchal Duc de Grãmont			merveilles17_i_pieguignard1668_001	pers265
ce Marquis			merveilles17_i_pieguignard1668_001	pers266
Le Roy			merveilles17_i_pieguignard1668_001	pers267
Sa Majesté			merveilles17_i_pieguignard1668_001	pers268
le Sr. de Moliere			merveilles17_i_pieguignard1668_001	pers269
le Duc			merveilles17_i_pieguignard1668_001	pers270
ce Marquis			merveilles17_i_pieguignard1668_001	pers271
le Roy			merveilles17_i_pieguignard1668_001	pers272
Le Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers273
Soyecourt			merveilles17_i_pieguignard1668_001	pers274
le Roy			merveilles17_i_pieguignard1668_001	pers275
les Reynes			merveilles17_i_pieguignard1668_001	pers276
Monsieur			merveilles17_i_pieguignard1668_001	pers277
Madame			merveilles17_i_pieguignard1668_001	pers278
toutes les Dames			merveilles17_i_pieguignard1668_001	pers279
S M			merveilles17_i_pieguignard1668_001	pers280
la Reyne			merveilles17_i_pieguignard1668_001	pers281
Le Roy			merveilles17_i_pieguignard1668_001	pers282
Sa Majesté			merveilles17_i_pieguignard1668_001	pers283
Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers284
Sa Majesté			merveilles17_i_pieguignard1668_001	pers285
le Sieur de Moliere			merveilles17_i_pieguignard1668_001	pers286
le Roy			merveilles17_i_pieguignard1668_001	pers287
l’Autheur			merveilles17_i_pieguignard1668_001	pers288
le Roy			merveilles17_i_pieguignard1668_001	pers289
Sa Majesté			merveilles17_i_pieguignard1668_001	pers290
Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers291
sa Majesté			merveilles17_i_pieguignard1668_001	pers292
Roy			merveilles17_i_pieguignard1668_001	pers293
Sa Majesté			merveilles17_i_pieguignard1668_001	pers294
Sr. de Moliere			merveilles17_i_pieguignard1668_001	pers295
le Roy			merveilles17_i_pieguignard1668_001	pers296
Mr. Colbert			merveilles17_i_pieguignard1668_001	pers297
le Duc de S. Aignan			merveilles17_i_pieguignard1668_001	pers298
President de Perigny			merveilles17_i_pieguignard1668_001	pers299
des Reynes			merveilles17_i_pieguignard1668_001	pers300
Mr. de Bẽsserade			merveilles17_i_pieguignard1668_001	pers301
Mr. Bontemps			merveilles17_i_pieguignard1668_001	pers302
Mr de Launay			merveilles17_i_pieguignard1668_001	pers303
Roy			merveilles17_i_pieguignard1668_001	pers304
sa Majesté			merveilles17_i_pieguignard1668_001	pers305
sa Majesté	#louisxiv	danseur	merveilles17_ms_amours-philidor	pers1
Roy	#louisxiv	participant	merveilles17_ms_amours-philidor	pers2
sa Majesté	#louisxiv		merveilles17_ms_amours-philidor	pers3
Roy	#louisxiv		merveilles17_ms_amours-philidor	pers4
Mr le Gros	#claude_le_gros	chanteur	merveilles17_ms_amours-philidor	pers5
Seignora Anna	#anna_bergerotti	chanteur	merveilles17_ms_amours-philidor	pers6
LOVIS XIV	#louisxiv	#organisateur	merveilles17_ms_pie-bizincourt	pers1
VOSTRE MAIESTE’	#louisxiv		merveilles17_ms_pie-bizincourt	pers2
VOSTRE MAIESTE’	#louisxiv		merveilles17_ms_pie-bizincourt	pers3
VOSTRE MAIESTE	#louisxiv		merveilles17_ms_pie-bizincourt	pers4
V. MAIESTE’	#louisxiv		merveilles17_ms_pie-bizincourt	pers5
Reyne			merveilles17_ms_pie-bizincourt	pers6
autres Dames			merveilles17_ms_pie-bizincourt	pers7
V.MAIESTE’			merveilles17_ms_pie-bizincourt	pers8
V. Majesté			merveilles17_ms_pie-bizincourt	pers9
DE BIZINCOVRT			merveilles17_ms_pie-bizincourt	pers10
ROY			merveilles17_ms_pie-bizincourt	pers11
Vôtre Majesté			merveilles17_ms_pie-bizincourt	pers12
REYNE MERE			merveilles17_ms_pie-bizincourt	pers13
LOVIS			merveilles17_ms_pie-bizincourt	pers14
REYNE			merveilles17_ms_pie-bizincourt	pers15
LOVIS			merveilles17_ms_pie-bizincourt	pers16
Therese			merveilles17_ms_pie-bizincourt	pers17
Reyne			merveilles17_ms_pie-bizincourt	pers18
sa Majesté			merveilles17_ms_pie-bizincourt	pers19
M.r le Duc de S.t Aignan			merveilles17_ms_pie-bizincourt	pers20
le Roy			merveilles17_ms_pie-bizincourt	pers21
M.r le Duc de Noailles			merveilles17_ms_pie-bizincourt	pers22
le Duc de Guise			merveilles17_ms_pie-bizincourt	pers23
le Comte d’Armagnac			merveilles17_ms_pie-bizincourt	pers24
Ducs de Foix			merveilles17_ms_pie-bizincourt	pers25
de Coislin			merveilles17_ms_pie-bizincourt	pers26
le Comte du Lude			merveilles17_ms_pie-bizincourt	pers27
le Prince de Marsillac			merveilles17_ms_pie-bizincourt	pers28
Marquis de Villequier			merveilles17_ms_pie-bizincourt	pers29
de Soyecourt			merveilles17_ms_pie-bizincourt	pers30
Marquis d’Humieres			merveilles17_ms_pie-bizincourt	pers31
la Valliere			merveilles17_ms_pie-bizincourt	pers32
M.r le Duc			merveilles17_ms_pie-bizincourt	pers33
les Reynes			merveilles17_ms_pie-bizincourt	pers34
trente quatre concertans			merveilles17_ms_pie-bizincourt	pers35
les Dames			merveilles17_ms_pie-bizincourt	pers36
la Reyne			merveilles17_ms_pie-bizincourt	pers37
MONSIEVR LE DVC DE ST. AIGNAN			merveilles17_ms_pie-bizincourt	pers38
FRANÇOIS DE BEAUVVILLIER			merveilles17_ms_pie-bizincourt	pers39
ROY			merveilles17_ms_pie-bizincourt	pers40
LOVIS			merveilles17_ms_pie-bizincourt	pers41
LOVIS XIV			merveilles17_ms_pie-bizincourt	pers42
Louis le Iuste 13			merveilles17_ms_pie-bizincourt	pers43
Reyne			merveilles17_ms_pie-bizincourt	pers44
Philippe 3. Roy d’Espagne			merveilles17_ms_pie-bizincourt	pers45
MONSIEVR LE DVC DE NOAILLE			merveilles17_ms_pie-bizincourt	pers46
Roy			merveilles17_ms_pie-bizincourt	pers47
NOAILLE			merveilles17_ms_pie-bizincourt	pers48
ANNE DE NOAILLE			merveilles17_ms_pie-bizincourt	pers49
MONSIEVR LE DVC			merveilles17_ms_pie-bizincourt	pers50
LOVIS IVLES DE BOVRBON			merveilles17_ms_pie-bizincourt	pers51
Charlemagne			merveilles17_ms_pie-bizincourt	pers52
MONSIEVR LE DVC DE GVISE			merveilles17_ms_pie-bizincourt	pers53
HENRI DE LORRAINE			merveilles17_ms_pie-bizincourt	pers54
MONSIEVR LE COMTE D’ARMAGNAC			merveilles17_ms_pie-bizincourt	pers55
sa Masjesté			merveilles17_ms_pie-bizincourt	pers56
LOVIS DE LORRAINE			merveilles17_ms_pie-bizincourt	pers57
MONSIEVR LE DVC DE FOIX			merveilles17_ms_pie-bizincourt	pers58
LOVS			merveilles17_ms_pie-bizincourt	pers59
GASTON DE FOIX			merveilles17_ms_pie-bizincourt	pers60
MONSIEVR LE DVC DE COISLIN			merveilles17_ms_pie-bizincourt	pers61
ARMAND DV CAMBOVLT			merveilles17_ms_pie-bizincourt	pers62
MONSIERVR LE COMTE DV LVDE			merveilles17_ms_pie-bizincourt	pers63
Roy			merveilles17_ms_pie-bizincourt	pers64
HENRI DE DAILLON			merveilles17_ms_pie-bizincourt	pers65
MONSIEVR LE PRINCE DE MARSILLAC			merveilles17_ms_pie-bizincourt	pers66
LOVIS			merveilles17_ms_pie-bizincourt	pers67
FRANÇOIS DE LA ROCHEFOVCAULT			merveilles17_ms_pie-bizincourt	pers68
MONSIEVR LE MARQVIS DE VILLEQVIER			merveilles17_ms_pie-bizincourt	pers69
LOVIS MARIE DAVMONT ROCHEBARON			merveilles17_ms_pie-bizincourt	pers70
MONSIEVR LE MARQVIS DE SOYECOURT			merveilles17_ms_pie-bizincourt	pers71
Hercule			merveilles17_ms_pie-bizincourt	pers72
MAXIMILIEN ANTOINE DE BELLEFORIERE			merveilles17_ms_pie-bizincourt	pers73
MONSIEVR LE MARQVIS D’HVMIERES			merveilles17_ms_pie-bizincourt	pers74
LOVIS DE CREVANT DHVUMIERES			merveilles17_ms_pie-bizincourt	pers75
MONSIEVR LE MARQ. DE LA VALLIERE			merveilles17_ms_pie-bizincourt	pers76
MONSIEVR LE MARQVIS DE LA VALLIERE			merveilles17_ms_pie-bizincourt	pers77
LOVIS			merveilles17_ms_pie-bizincourt	pers78
IEAN FRANÇOIS DE LA BAVME LE BLANC			merveilles17_ms_pie-bizincourt	pers79
REYNE			merveilles17_ms_pie-bizincourt	pers80
Charles Quint			merveilles17_ms_pie-bizincourt	pers81
Charlemagne			merveilles17_ms_pie-bizincourt	pers82
LOVIS			merveilles17_ms_pie-bizincourt	pers83
Reyne			merveilles17_ms_pie-bizincourt	pers84
Roy			merveilles17_ms_pie-bizincourt	pers85
REYNE			merveilles17_ms_pie-bizincourt	pers86
LOVIS			merveilles17_ms_pie-bizincourt	pers87
LA REYNE			merveilles17_ms_pie-bizincourt	pers88
Reyne			merveilles17_ms_pie-bizincourt	pers89
Reyne Mere			merveilles17_ms_pie-bizincourt	pers90
nombre de Musiciens			merveilles17_ms_pie-bizincourt	pers91
REYNE MERE			merveilles17_ms_pie-bizincourt	pers92
Reyne			merveilles17_ms_pie-bizincourt	pers93
Reyne			merveilles17_ms_pie-bizincourt	pers94
Reyne			merveilles17_ms_pie-bizincourt	pers95
Le Roy			merveilles17_ms_piephilidor_001	pers1
Reines			merveilles17_ms_piephilidor_001	pers2
le Roy			merveilles17_ms_piephilidor_001	pers3
sa Majesté			merveilles17_ms_piephilidor_001	pers4
Roy			merveilles17_ms_piephilidor_001	pers5
Monsieur de Vigarani			merveilles17_ms_piephilidor_001	pers6
Roy			merveilles17_ms_piephilidor_001	pers7
Duc de St Aignan			merveilles17_ms_piephilidor_001	pers8
Arioste			merveilles17_ms_piephilidor_001	pers9
Mr. des Bardins			merveilles17_ms_piephilidor_001	pers10
Roy			merveilles17_ms_piephilidor_001	pers11
Mr. d’Artagnan			merveilles17_ms_piephilidor_001	pers12
sa Majesté			merveilles17_ms_piephilidor_001	pers13
sa Majesté			merveilles17_ms_piephilidor_001	pers14
Président de Perigny			merveilles17_ms_piephilidor_001	pers15
Ducs de St. Aignan			merveilles17_ms_piephilidor_001	pers16
de Noailles			merveilles17_ms_piephilidor_001	pers17
Duc de			merveilles17_ms_piephilidor_001	pers18
St. Aignant			merveilles17_ms_piephilidor_001	pers19
Duc de Noailles			merveilles17_ms_piephilidor_001	pers20
Quatre Trompettes			merveilles17_ms_piephilidor_001	pers21
deux Tymballiers			merveilles17_ms_piephilidor_001	pers22
Duc de St. Aignan			merveilles17_ms_piephilidor_001	pers23
Duc de St. Aignant			merveilles17_ms_piephilidor_001	pers24
Huict Trompettes			merveilles17_ms_piephilidor_001	pers25
2 Tymbaliers			merveilles17_ms_piephilidor_001	pers26
Roy			merveilles17_ms_piephilidor_001	pers27
Sa Majesté			merveilles17_ms_piephilidor_001	pers28
Roy			merveilles17_ms_piephilidor_001	pers29
Duc de Noailles			merveilles17_ms_piephilidor_001	pers30
Roy			merveilles17_ms_piephilidor_001	pers31
Duc de Noailles			merveilles17_ms_piephilidor_001	pers32
Duc de Guise			merveilles17_ms_piephilidor_001	pers33
Comte d’Armagnac			merveilles17_ms_piephilidor_001	pers34
Duc de Guise			merveilles17_ms_piephilidor_001	pers35
Comte d’Armagnac			merveilles17_ms_piephilidor_001	pers36
Ducs de Foix			merveilles17_ms_piephilidor_001	pers37
de Coaslin			merveilles17_ms_piephilidor_001	pers38
Duc de Foix			merveilles17_ms_piephilidor_001	pers39
Duc de Coaslin			merveilles17_ms_piephilidor_001	pers40
Comte du Lude			merveilles17_ms_piephilidor_001	pers41
Prince de  Marsillac			merveilles17_ms_piephilidor_001	pers42
Comte du Lude			merveilles17_ms_piephilidor_001	pers43
Prince de Marsillac			merveilles17_ms_piephilidor_001	pers44
Marquis de Villequier			merveilles17_ms_piephilidor_001	pers45
de Soyecourt			merveilles17_ms_piephilidor_001	pers46
Marquis de Villequier			merveilles17_ms_piephilidor_001	pers47
Marquis de Soyecourt			merveilles17_ms_piephilidor_001	pers48
Marquis d’Humieres			merveilles17_ms_piephilidor_001	pers49
de la Valliere			merveilles17_ms_piephilidor_001	pers50
Marquis d’Humieres			merveilles17_ms_piephilidor_001	pers51
Marquis de la Valliere			merveilles17_ms_piephilidor_001	pers52
Monsieur le Duc			merveilles17_ms_piephilidor_001	pers53
Monsieur le Duc			merveilles17_ms_piephilidor_001	pers54
Charlemagne			merveilles17_ms_piephilidor_001	pers55
Sr Millet			merveilles17_ms_piephilidor_001	pers56
Mr le Duc			merveilles17_ms_piephilidor_001	pers57
Duc de Guise			merveilles17_ms_piephilidor_001	pers58
Comte d’Armagnac			merveilles17_ms_piephilidor_001	pers59
Duc de Foix			merveilles17_ms_piephilidor_001	pers60
duc de Coaslin			merveilles17_ms_piephilidor_001	pers61
Comte du Lude			merveilles17_ms_piephilidor_001	pers62
Prince de Marsillac			merveilles17_ms_piephilidor_001	pers63
Marquis de Villequier			merveilles17_ms_piephilidor_001	pers64
Marquis de Soye-cour			merveilles17_ms_piephilidor_001	pers65
Marquis d’Humieres			merveilles17_ms_piephilidor_001	pers66
Marquis de la Valliere			merveilles17_ms_piephilidor_001	pers67
Monsieur le Duc			merveilles17_ms_piephilidor_001	pers68
les Reines			merveilles17_ms_piephilidor_001	pers69
le Trompettes			merveilles17_ms_piephilidor_001	pers70
Les Tymballiers			merveilles17_ms_piephilidor_001	pers71
Le Roy			merveilles17_ms_piephilidor_001	pers72
Mr Le Duc			merveilles17_ms_piephilidor_001	pers73
sa Majesté			merveilles17_ms_piephilidor_001	pers74
Les Ducs de Noailles			merveilles17_ms_piephilidor_001	pers75
de Saint-Aignant			merveilles17_ms_piephilidor_001	pers76
Mademoiselle de Brie			merveilles17_ms_piephilidor_001	pers77
la Reine			merveilles17_ms_piephilidor_001	pers78
le sieur de la Grange			merveilles17_ms_piephilidor_001	pers79
Charle-Quint			merveilles17_ms_piephilidor_001	pers80
Charle-Magne			merveilles17_ms_piephilidor_001	pers81
Loüis			merveilles17_ms_piephilidor_001	pers82
Reyne			merveilles17_ms_piephilidor_001	pers83
Roy			merveilles17_ms_piephilidor_001	pers84
le Roy			merveilles17_ms_piephilidor_001	pers85
Duc de Guise			merveilles17_ms_piephilidor_001	pers86
Marquis de Soye-court			merveilles17_ms_piephilidor_001	pers87
de la Valliere			merveilles17_ms_piephilidor_001	pers88
la Reine Mere			merveilles17_ms_piephilidor_001	pers89
Trente-quatre Concertants			merveilles17_ms_piephilidor_001	pers90
leurs Majestez			merveilles17_ms_piephilidor_001	pers91
Mademoiselle du Parc			merveilles17_ms_piephilidor_001	pers92
le sieur du Parc			merveilles17_ms_piephilidor_001	pers93
le Sieur de la Thorilliere			merveilles17_ms_piephilidor_001	pers94
le Sieur Bejar			merveilles17_ms_piephilidor_001	pers95
quarante huict personnes			merveilles17_ms_piephilidor_001	pers96
Quatorze Concertans			merveilles17_ms_piephilidor_001	pers97
Roy			merveilles17_ms_piephilidor_001	pers98
les Dames			merveilles17_ms_piephilidor_001	pers99
la Reyne			merveilles17_ms_piephilidor_001	pers100
la Reyne			merveilles17_ms_piephilidor_001	pers101
la Reine			merveilles17_ms_piephilidor_001	pers102
Trente-six violons			merveilles17_ms_piephilidor_001	pers103
Messieurs de la Marche			merveilles17_ms_piephilidor_001	pers104
Leurs Majestez			merveilles17_ms_piephilidor_001	pers105
La Reine mere			merveilles17_ms_piephilidor_001	pers106
Le Roy			merveilles17_ms_piephilidor_001	pers107
Mademoiselle d’Alençon			merveilles17_ms_piephilidor_001	pers108
Madame la Princesse			merveilles17_ms_piephilidor_001	pers109
Mademoiselle d’Elboeuf			merveilles17_ms_piephilidor_001	pers110
Madame de Bethune			merveilles17_ms_piephilidor_001	pers111
Madame la Duchesse de Crequy			merveilles17_ms_piephilidor_001	pers112
LA REINE			merveilles17_ms_piephilidor_001	pers113
Madame de Carignan			merveilles17_ms_piephilidor_001	pers114
Madame de Flaix			merveilles17_ms_piephilidor_001	pers115
Madame la Duchesse de Foix			merveilles17_ms_piephilidor_001	pers116
Madame de Brancas			merveilles17_ms_piephilidor_001	pers117
Madame de Froulay			merveilles17_ms_piephilidor_001	pers118
Madame la Duchesse de Nauailles			merveilles17_ms_piephilidor_001	pers119
Mademoiselle d’Ardennes			merveilles17_ms_piephilidor_001	pers120
Mademoiselle de Cologon			merveilles17_ms_piephilidor_001	pers121
Madame de Crussol			merveilles17_ms_piephilidor_001	pers122
Madame de Montauzier			merveilles17_ms_piephilidor_001	pers123
MADAME			merveilles17_ms_piephilidor_001	pers124
Madame la Princesse Benedicte			merveilles17_ms_piephilidor_001	pers125
Madame la Duchesse			merveilles17_ms_piephilidor_001	pers126
Madame de Rouuroy			merveilles17_ms_piephilidor_001	pers127
Mademoiselle de la Mothe			merveilles17_ms_piephilidor_001	pers128
Madame de Marsé			merveilles17_ms_piephilidor_001	pers129
Mademoiselle de la Valliere			merveilles17_ms_piephilidor_001	pers130
Mademoiselle d’Artigny			merveilles17_ms_piephilidor_001	pers131
Mademoiselle du Belloy			merveilles17_ms_piephilidor_001	pers132
Mademoiselle de Dampierre			merveilles17_ms_piephilidor_001	pers133
Mademoiselle de Fiennes			merveilles17_ms_piephilidor_001	pers134
leurs Matez			merveilles17_ms_piephilidor_001	pers135
Mademoiselle de Moliere			merveilles17_ms_piephilidor_001	pers136
Mademoiselle du Parc			merveilles17_ms_piephilidor_001	pers137
Mademoiselle de Brie			merveilles17_ms_piephilidor_001	pers138
Mademoiselle Bejar			merveilles17_ms_piephilidor_001	pers139
Le Sieur Hubert			merveilles17_ms_piephilidor_001	pers140
Le Sieur de la Grange			merveilles17_ms_piephilidor_001	pers141
Le Sieur de Croissy			merveilles17_ms_piephilidor_001	pers142
Le Sieur Bejar			merveilles17_ms_piephilidor_001	pers143
Le Sieur de Moliere			merveilles17_ms_piephilidor_001	pers144
Le Sieur Preuertz			merveilles17_ms_piephilidor_001	pers145
le Sieur de Moliere			merveilles17_ms_piephilidor_001	pers146
Mr. Manceau			merveilles17_ms_piephilidor_001	pers147
Les Srs. Chicanneau			merveilles17_ms_piephilidor_001	pers148
Baltazard			merveilles17_ms_piephilidor_001	pers149
Noblet			merveilles17_ms_piephilidor_001	pers150
Bonard			merveilles17_ms_piephilidor_001	pers151
Magny			merveilles17_ms_piephilidor_001	pers152
la Pierre			merveilles17_ms_piephilidor_001	pers153
l’Autheur			merveilles17_ms_piephilidor_001	pers154
Roy			merveilles17_ms_piephilidor_001	pers155
les Sieurs le Gros			merveilles17_ms_piephilidor_001	pers156
Estiual			merveilles17_ms_piephilidor_001	pers157
Don			merveilles17_ms_piephilidor_001	pers158
Blondel			merveilles17_ms_piephilidor_001	pers159
Mademoiselle de la Barre			merveilles17_ms_piephilidor_001	pers160
Mademoiselle Hilaire			merveilles17_ms_piephilidor_001	pers161
Leurs Majestez			merveilles17_ms_piephilidor_001	pers162
Violons			merveilles17_ms_piephilidor_001	pers163
Trompettes			merveilles17_ms_piephilidor_001	pers164
Tymballiers			merveilles17_ms_piephilidor_001	pers165
Monstre Marin			merveilles17_ms_piephilidor_001	pers166
la Reine Mere			merveilles17_ms_piephilidor_001	pers167
Mademoiselle du Parc			merveilles17_ms_piephilidor_001	pers168
Mademoiselle de Brie			merveilles17_ms_piephilidor_001	pers169
Mademoiselle Moliere			merveilles17_ms_piephilidor_001	pers170
Violons			merveilles17_ms_piephilidor_001	pers171
Roy			merveilles17_ms_piephilidor_001	pers172
Sa Majesté			merveilles17_ms_piephilidor_001	pers173
